,Job ID,Skills
13864,job-employer-1009348092308,ASPNET
13865,job-employer-1009348092308,Laravel
13866,job-employer-1009468751255,Java
13867,job-employer-1009468751255,HTML
13868,job-employer-1009468751255,Salesforce
13869,job-employer-1009468751255,Apex
13870,job-employer-1009481795204,Java
13871,job-employer-1009481795204,Spring Boot
13872,job-employer-1009481795204,Confluence
13873,job-employer-1009481795204,Jenkins
13874,job-employer-1009481795204,Spring
13875,job-employer-1009481795204,Git
13876,job-employer-1009481795204,Oracle
13877,job-employer-1009481795204,Bitbucket
13878,job-employer-1009481795204,AWS
13879,job-employer-1009481795204,Jira
13880,job-employer-1009481795204,Cordova
13881,job-employer-1009481795204,Ansible
13882,job-employer-1009421329951,SQL
13883,job-employer-1009421329951,C#
13884,job-employer-1009421329951,jQuery
13885,job-employer-1009421329951,ASPNET
13886,job-employer-1009421329951,Bootstrap
13887,job-employer-1009421329951,CSS
13888,job-employer-1009421329951,JavaScript
13889,job-employer-1009421329951,MySQL
13890,job-employer-1009421329951,SQL Server
13891,job-employer-1009468935867,Java
13892,job-employer-1009468935867,HTML
13893,job-employer-1009468935867,Salesforce
13894,job-employer-1009468935867,Apex
13895,job-employer-1009444964789,Excel
13896,job-employer-1009462647792,SQL
13897,job-employer-1009462647792,Oracle
13898,job-employer-1009462647792,Excel
13899,job-employer-1009462647792,MySQL
13900,job-employer-1008716101941,SQL
13901,job-employer-1008716101941,Java
13902,job-employer-1008716101941,Python
13903,job-employer-1008716101941,Ruby
13904,job-employer-1008716102015,SQL
13905,job-employer-1008716102015,Python
13906,job-employer-1008716102015,Ruby
13907,job-employer-1008716102015,Jenkins
13908,job-employer-1008716102015,Docker
13909,job-employer-1008716102015,Chef
13910,job-employer-1008716102015,Perl
13911,job-employer-1008716102015,Git
13912,job-employer-1008716102015,Bash
13913,job-employer-1008716102015,Oracle
13914,job-employer-1008716102015,Kubernetes
13915,job-employer-1008716102015,PowerPoint
13916,job-employer-1008716102015,AWS
13917,job-employer-1008716102015,Azure
13918,job-employer-1008716102015,Puppet
13919,job-employer-1008716102015,MySQL
13920,job-employer-1008716102015,GCP
13921,job-employer-1008716102015,Ansible
13922,job-employer-1008716102015,SQL Server
13923,job-employer-1009468895740,SQL
13924,job-employer-1009468895740,Python
13925,job-employer-1009468895740,React
13926,job-employer-1009468895740,GitHub
13927,job-employer-1009362781056,SQL
13928,job-employer-1009362781056,Python
13929,job-employer-1009362781056,Docker
13930,job-employer-1009362781056,Git
13931,job-employer-1009362781056,Airflow
13932,job-employer-1009461360131,sap
13933,job-employer-1009461360131,Tableau
13934,job-employer-1009461360131,Excel
13935,job-employer-1009461360131,Visio
13936,job-employer-1005649442424,PowerPoint
13937,job-employer-1005649442424,Excel
13938,job-employer-1009452448751,AWS
13939,job-employer-1009452448751,Azure
13940,job-employer-1009500978714,Bigquery
13941,job-employer-1009422167638,Realm
13942,job-employer-1009422167638,Excel
13943,job-employer-1009430867737,Tableau
13944,job-employer-1009430867737,PowerPoint
13945,job-employer-1009430867737,Excel
13946,job-employer-1009430867737,Cocoa
13947,job-employer-1009482713028,Excel
13948,job-employer-1009500428443,Office Suite
13949,job-employer-1009500428443,PowerPoint
13950,job-employer-1009500428443,Excel
13951,job-employer-1009474973163,Google Analytics
13952,job-employer-1009474973163,Looker
13953,job-employer-1009462898747,Excel
13954,job-employer-1009391659714,sap
13955,job-employer-1009391659714,PowerPoint
13956,job-employer-1009391659714,Excel
13957,job-employer-1009491894779,Swift
13958,job-employer-1009491894779,SAS
13959,job-employer-1009491894779,GCP
13960,job-employer-1009481081795,Tableau
13961,job-employer-1009481081795,Power BI
13962,job-employer-1009481081795,Excel
13963,job-employer-1009415405129,Excel
13964,job-employer-1009417205908,SQL
13965,job-employer-1009417205908,Python
13966,job-employer-1009417205908,Tableau
13967,job-employer-1009417205908,Snowflake
13968,job-employer-1009417205908,Apache Superset
13969,job-employer-1009417205908,Power BI
13970,job-employer-1009417205908,Excel
13971,job-employer-1009255543018,SQL
13972,job-employer-1009492549490,SQL
13973,job-employer-1009492549490,Power BI
13974,job-employer-1009492549490,Excel
13975,job-employer-1009382137186,sap
13976,job-employer-1009382137186,Excel
13977,job-employer-1009417280773,SQL
13978,job-employer-1009417280773,Python
13979,job-employer-1009417280773,Tableau
13980,job-employer-1009417280773,Snowflake
13981,job-employer-1009417280773,Apache Superset
13982,job-employer-1009417280773,Power BI
13983,job-employer-1009417280773,Excel
13984,job-employer-1009007945781,SQL
13985,job-employer-1009007945781,Metabase
13986,job-employer-1009436742306,SQL
13987,job-employer-1009436742306,Tableau
13988,job-employer-1009436742306,PowerPoint
13989,job-employer-1009436742306,Power BI
13990,job-employer-1009436742306,Excel
13991,job-employer-1009422593410,SQL
13992,job-employer-1009422593410,Java
13993,job-employer-1009422593410,Python
13994,job-employer-1009422593410,Confluence
13995,job-employer-1009422593410,Tableau
13996,job-employer-1009422593410,Docker
13997,job-employer-1009422593410,C++
13998,job-employer-1009422593410,Scala
13999,job-employer-1009422593410,Git
14000,job-employer-1009422593410,Kubernetes
14001,job-employer-1009422593410,R
14002,job-employer-1009422593410,Jira
14003,job-employer-1009422593410,Fly
14004,job-employer-1009370166666,SQL
14005,job-employer-1009370166666,sap
14006,job-employer-1009370166666,Python
14007,job-employer-1009370166666,Tableau
14008,job-employer-1009370166666,Power BI
14009,job-employer-1009370166666,Excel
14010,job-employer-1009370166666,SAP HANA
14011,job-employer-1009370166666,SharePoint
14012,job-employer-1009370166666,SQL Server
14013,job-employer-1009497942567,Excel
14014,job-employer-1009435371035,sap
14015,job-employer-1009435371035,Excel
14016,job-employer-1009249039348,SQL
14017,job-employer-1009249039348,Python
14018,job-employer-1009249039348,R
14019,job-employer-1009249039348,Excel
14020,job-employer-1009360528235,Office Suite
14021,job-employer-1009360528235,PowerPoint
14022,job-employer-1009360528235,Excel
14023,job-employer-1009360528235,Power BI
14024,job-employer-1009417185486,SQL
14025,job-employer-1009417185486,Python
14026,job-employer-1009417185486,Tableau
14027,job-employer-1009417185486,Snowflake
14028,job-employer-1009417185486,Apache Superset
14029,job-employer-1009417185486,Power BI
14030,job-employer-1009417185486,Excel
14031,job-employer-1009322367797,sap
14032,job-employer-1009322367797,Python
14033,job-employer-1009322367797,JavaScript
14034,job-employer-1009452970345,Power BI
14035,job-employer-1009452970345,Excel
14036,job-employer-1009412577883,Excel
14037,job-employer-1009386794174,HubSpot
14038,job-employer-1009485882152,SQL
14039,job-employer-1009485882152,Python
14040,job-employer-1009485882152,AWS
14041,job-employer-1009485882152,Power BI
14042,job-employer-1009485882152,Databricks
14043,job-employer-1008691794620,SQL
14044,job-employer-1008691794620,Tableau
14045,job-employer-1008691794620,Power BI
14046,job-employer-1008691794620,Excel
14047,job-employer-1009481339214,Excel
14048,job-employer-1009420005241,SQL
14049,job-employer-1009420005241,Python
14050,job-employer-1009420005241,spotfire
14051,job-employer-1009420005241,Oracle
14052,job-employer-1009420005241,R
14053,job-employer-1009420005241,Power BI
14054,job-employer-1009463158987,Tableau
14055,job-employer-1009463158987,Power BI
14056,job-employer-1009463158987,Excel
14057,job-employer-1009339792149,SQL
14058,job-employer-1009339792149,Confluence
14059,job-employer-1009339792149,Power BI
14060,job-employer-1009351155387,SQL
14061,job-employer-1009351155387,Power BI
14062,job-employer-1009478146971,SQL
14063,job-employer-1009478146971,sap
14064,job-employer-1009478146971,HTML
14065,job-employer-1009478146971,Tableau
14066,job-employer-1009478146971,Oracle
14067,job-employer-1009478146971,Teradata
14068,job-employer-1009478146971,SQL Server
14069,job-employer-1009478146971,Power BI
14070,job-employer-1009485683146,Office Suite
14071,job-employer-1009485683146,PowerPoint
14072,job-employer-1009485683146,Excel
14073,job-employer-1009500937616,Excel
14074,job-employer-1009412032713,SQL
14075,job-employer-1009412032713,PowerPoint
14076,job-employer-1009412032713,Power BI
14077,job-employer-1009412032713,Excel
14078,job-employer-1009494721666,Spark
14079,job-employer-1009494721666,Cassandra
14080,job-employer-1009494721666,Hadoop
14081,job-employer-1009494721666,Bigquery
14082,job-employer-1009476224749,SQL
14083,job-employer-1009476224749,Python
14084,job-employer-1009476224749,Excel
14085,job-employer-1009388115135,Python
14086,job-employer-1009388115135,HTML
14087,job-employer-1009388115135,JavaScript
14088,job-employer-1009249039350,SQL
14089,job-employer-1009249039350,Python
14090,job-employer-1009249039350,R
14091,job-employer-1009249039350,Excel
14092,job-employer-1009490437961,Google Analytics
14093,job-employer-1009490437961,Adobe Analytics
14094,job-employer-1009490437961,PowerPoint
14095,job-employer-1009490437961,Power BI
14096,job-employer-1009490437961,Looker
14097,job-employer-1009490437961,Excel
14098,job-employer-1009500425677,Python
14099,job-employer-1009500425677,Power BI
14100,job-employer-1009458953986,Python
14101,job-employer-1009458953986,HTML
14102,job-employer-1009458953986,JavaScript
14103,job-employer-1009037508513,SQL
14104,job-employer-1009037508513,Adobe Analytics
14105,job-employer-1009037508513,Salesforce
14106,job-employer-1009037508513,CSS
14107,job-employer-1009037508513,JavaScript
14108,job-employer-1009465290765,SQL
14109,job-employer-1009465290765,Java
14110,job-employer-1009465290765,Python
14111,job-employer-1009465290765,Tableau
14112,job-employer-1009465290765,Scala
14113,job-employer-1009465290765,Power BI
14114,job-employer-1009465290765,Databricks
14115,job-employer-1009276452068,Excel
14116,job-employer-1009465039824,SQL
14117,job-employer-1009465039824,Oracle
14118,job-employer-1009465039824,Excel
14119,job-employer-1009450396622,Office Suite
14120,job-employer-1009450396622,Excel
14121,job-employer-1009497623713,SQL
14122,job-employer-1009497623713,Python
14123,job-employer-1009497623713,Tableau
14124,job-employer-1009497623713,Apache Superset
14125,job-employer-1009497623713,Power BI
14126,job-employer-1009497623713,Excel
14127,job-employer-1009494314094,Kafka
14128,job-employer-1009494314094,SSIS
14129,job-employer-1009449324611,sap
14130,job-employer-1009430060289,sap
14131,job-employer-1009430060289,PowerPoint
14132,job-employer-1009430060289,Excel
14133,job-employer-1009470169564,SQL
14134,job-employer-1009470169564,Python
14135,job-employer-1009470169564,PowerPoint
14136,job-employer-1009470169564,R
14137,job-employer-1009470169564,Power BI
14138,job-employer-1009470169564,Excel
14139,job-employer-1009386319042,Excel
14140,job-employer-1007324337776,SQL
14141,job-employer-1007324337776,Tableau
14142,job-employer-1007324337776,Excel
14143,job-employer-1007324337776,SAS
14144,job-employer-1009370155855,SQL
14145,job-employer-1009370155855,Excel
14146,job-employer-1009433649693,SQL
14147,job-employer-1009433649693,PowerPoint
14148,job-employer-1009433649693,Excel
14149,job-employer-1009340202259,SQL
14150,job-employer-1009340202259,Python
14151,job-employer-1009340202259,MongoDB
14152,job-employer-1009340202259,MySQL
14153,job-employer-1009417245710,SQL
14154,job-employer-1009417245710,Python
14155,job-employer-1009417245710,Tableau
14156,job-employer-1009417245710,Snowflake
14157,job-employer-1009417245710,Apache Superset
14158,job-employer-1009417245710,Power BI
14159,job-employer-1009417245710,Excel
14160,job-employer-1009388704675,sap
14161,job-employer-1009388704675,Excel
14162,job-employer-1009417015580,sap
14163,job-employer-1009367213072,SQL
14164,job-employer-1009367213072,Python
14165,job-employer-1009367213072,Shopify
14166,job-employer-1009367213072,Airtable
14167,job-employer-1009367213072,Tableau
14168,job-employer-1009367213072,MSSQL
14169,job-employer-1009367213072,Salesforce
14170,job-employer-1009367213072,R
14171,job-employer-1009367213072,AWS
14172,job-employer-1009367213072,Power BI
14173,job-employer-1009367213072,Excel
14174,job-employer-1009367213072,Azure
14175,job-employer-1009367213072,Zapier
14176,job-employer-1009497503608,Java
14177,job-employer-1009497503608,JSP
14178,job-employer-1009497503608,C#
14179,job-employer-1009497503608,PHP
14180,job-employer-1009497503608,C++
14181,job-employer-1009497503608,Laravel
14182,job-employer-1009497503608,CodeIgniter
14183,job-employer-1009405709219,SQL
14184,job-employer-1009405709219,Python
14185,job-employer-1009405709219,PostgreSQL
14186,job-employer-1009405709219,MySQL
14187,job-employer-1009404594147,Tableau
14188,job-employer-1009404594147,Power BI
14189,job-employer-1009404594147,Excel
14190,job-employer-1009417234901,SQL
14191,job-employer-1009417234901,Python
14192,job-employer-1009417234901,Tableau
14193,job-employer-1009417234901,Snowflake
14194,job-employer-1009417234901,Apache Superset
14195,job-employer-1009417234901,Power BI
14196,job-employer-1009417234901,Excel
14197,job-employer-1009013403365,SQL
14198,job-employer-1009013403365,Tableau
14199,job-employer-1009013403365,Excel
14200,job-employer-1009417248810,SQL
14201,job-employer-1009417248810,Python
14202,job-employer-1009417248810,Tableau
14203,job-employer-1009417248810,Snowflake
14204,job-employer-1009417248810,Apache Superset
14205,job-employer-1009417248810,Power BI
14206,job-employer-1009417248810,Excel
14207,job-employer-1009498340174,HTML
14208,job-employer-1009498340174,PHP
14209,job-employer-1009498340174,CSS
14210,job-employer-1009498340174,JavaScript
14211,job-employer-1009498340174,MySQL
14212,job-employer-1009488315307,Excel
14213,job-employer-1009276307201,Google Analytics
14214,job-employer-1009276307201,Adobe Analytics
14215,job-employer-1009276307201,PowerPoint
14216,job-employer-1009276307201,Power BI
14217,job-employer-1009276307201,Looker
14218,job-employer-1009276307201,Excel
14219,job-employer-1009488452174,SQL
14220,job-employer-1009488452174,Snowflake
14221,job-employer-1009407039367,SQL
14222,job-employer-1009407039367,SQL Server
14223,job-employer-1009423122918,SQL
14224,job-employer-1009423122918,Python
14225,job-employer-1009423122918,Tableau
14226,job-employer-1009423122918,Power BI
14227,job-employer-1009470846726,SQL
14228,job-employer-1009470846726,Python
14229,job-employer-1009470846726,Looker
14230,job-employer-1009470846726,Excel
14231,job-employer-1009367025562,SQL
14232,job-employer-1009367025562,Python
14233,job-employer-1009367025562,Excel
14234,job-employer-1009345653071,SQL
14235,job-employer-1009345653071,Python
14236,job-employer-1009345653071,Tableau
14237,job-employer-1009494794431,Spark
14238,job-employer-1009494794431,Cassandra
14239,job-employer-1009494794431,Hadoop
14240,job-employer-1009494794431,Bigquery
14241,job-employer-1009452448794,AWS
14242,job-employer-1009452448794,Azure
14243,job-employer-1009378619720,Excel
14244,job-employer-1009417241537,SQL
14245,job-employer-1009417241537,Python
14246,job-employer-1009417241537,Tableau
14247,job-employer-1009417241537,Snowflake
14248,job-employer-1009417241537,Apache Superset
14249,job-employer-1009417241537,Power BI
14250,job-employer-1009417241537,Excel
14251,job-employer-1009417270961,SQL
14252,job-employer-1009417270961,Python
14253,job-employer-1009417270961,Excel
14254,job-employer-1009494318830,Excel
14255,job-employer-1009486159351,SQL
14256,job-employer-1009486159351,Oracle
14257,job-employer-1009486159351,Azure
14258,job-employer-1009486159351,SQL Server
14259,job-employer-1009339575773,SQL
14260,job-employer-1009339575773,Spark
14261,job-employer-1009339575773,Python
14262,job-employer-1009339575773,Tableau
14263,job-employer-1009339575773,QlikView
14264,job-employer-1009339575773,Power BI
14265,job-employer-1009339575773,Hadoop
14266,job-employer-1006452522561,SQL
14267,job-employer-1006452522561,PHP
14268,job-employer-1006452522561,Perl
14269,job-employer-1009459370327,SQL
14270,job-employer-1009459370327,Python
14271,job-employer-1009459370327,Snowflake
14272,job-employer-1009459370327,Excel
14273,job-employer-1009459370327,Azure
14274,job-employer-1009459370327,Power BI
14275,job-employer-1009494851591,Terraform
14276,job-employer-1009494851591,Kubernetes
14277,job-employer-1009494851591,AWS
14278,job-employer-1009494851591,Prometheus
14279,job-employer-1009494851591,Grafana
14280,job-employer-1009421148236,Alibaba Cloud
14281,job-employer-1008909717533,TypeScript
14282,job-employer-1008909717533,Slim
14283,job-employer-1008909717533,Nextjs
14284,job-employer-1008909717533,MongoDB
14285,job-employer-1008909717533,CSS
14286,job-employer-1008909717533,Postman
14287,job-employer-1008909717533,Mocha
14288,job-employer-1008909717533,JavaScript
14289,job-employer-1008909717533,Chai
14290,job-employer-1008909717533,Nodejs
14291,job-employer-1008909717533,Nodejs
14292,job-employer-1008909717533,Selenium
14293,job-employer-1008909717533,HTML
14294,job-employer-1009502289577,SQL
14295,job-employer-1009502289577,Golang
14296,job-employer-1009502289577,MongoDB
14297,job-employer-1009502289577,MySQL
14298,job-employer-1009491907918,SQL
14299,job-employer-1009491907918,Spark
14300,job-employer-1009491907918,Python
14301,job-employer-1009491907918,Tableau
14302,job-employer-1009491907918,Power BI
14303,job-employer-1009491907918,SAS
14304,job-employer-1009491907918,Hadoop
14305,job-employer-1009492459810,IBM Watson
14306,job-employer-1009492459810,R
14307,job-employer-1009492459810,Power BI
14308,job-employer-1009492459810,Azure
14309,job-employer-1009492459810,Tensorflow
14310,job-employer-1009482682284,SQL
14311,job-employer-1009482682284,PHP
14312,job-employer-1009463020908,SQL
14313,job-employer-1009463020908,Java
14314,job-employer-1009463020908,Python
14315,job-employer-1009463020908,HTML
14316,job-employer-1009463020908,Tableau
14317,job-employer-1009463020908,PHP
14318,job-employer-1009463020908,C++
14319,job-employer-1009463020908,MongoDB
14320,job-employer-1009463020908,R
14321,job-employer-1009463020908,JavaScript
14322,job-employer-1009463020908,Excel
14323,job-employer-1009279963376,SQL
14324,job-employer-1009279963376,Python
14325,job-employer-1009279963376,Azure
14326,job-employer-1009279963376,SQL Server
14327,job-employer-1009279963376,Databricks
14328,job-employer-1008499876086,SQL
14329,job-employer-1008499876086,Golang
14330,job-employer-1008499876086,Spark
14331,job-employer-1008499876086,Java
14332,job-employer-1008499876086,Python
14333,job-employer-1008499876086,Scala
14334,job-employer-1008499876086,Cassandra
14335,job-employer-1008499876086,AWS
14336,job-employer-1008499876086,Azure
14337,job-employer-1008499876086,GCP
14338,job-employer-1008499876086,Hadoop
14339,job-employer-1008499876086,Kafka
14340,job-employer-1009460873270,SQL
14341,job-employer-1009460873270,Java
14342,job-employer-1009460873270,Python
14343,job-employer-1009460873270,Visual Basic
14344,job-employer-1009490881072,SQL
14345,job-employer-1009490881072,AWS
14346,job-employer-1009490881072,Power BI
14347,job-employer-1009490881072,PySpark
14348,job-employer-1009494428258,SQL
14349,job-employer-1009494428258,Spark
14350,job-employer-1009494428258,Python
14351,job-employer-1009494428258,Snowflake
14352,job-employer-1009494428258,PostgreSQL
14353,job-employer-1009494428258,MongoDB
14354,job-employer-1009494428258,Oracle
14355,job-employer-1009494428258,Apache Kafka
14356,job-employer-1009494428258,R
14357,job-employer-1009494428258,AWS
14358,job-employer-1009494428258,Azure
14359,job-employer-1009494428258,MySQL
14360,job-employer-1009494428258,S3
14361,job-employer-1009494428258,Hadoop
14362,job-employer-1009494428258,Kafka
14363,job-employer-1009494428258,Redshift
14364,job-employer-1009494428258,Bigquery
14365,job-employer-1009485722527,SQL
14366,job-employer-1009485722527,AWS
14367,job-employer-1009485722527,Power BI
14368,job-employer-1009485722527,PySpark
14369,job-employer-1009422901772,SQL
14370,job-employer-1009422901772,Spark
14371,job-employer-1009422901772,Python
14372,job-employer-1009422901772,Scala
14373,job-employer-1009422901772,Azure Cosmos DB
14374,job-employer-1009422901772,R
14375,job-employer-1009422901772,Azure
14376,job-employer-1009422901772,Hadoop
14377,job-employer-1009422901772,SQL Server
14378,job-employer-1009422901772,Databricks
14379,job-employer-1009467331902,SQL
14380,job-employer-1009467331902,Java
14381,job-employer-1009467331902,Python
14382,job-employer-1009467331902,GitHub
14383,job-employer-1009467331902,Visual Basic
14384,job-employer-1009445282324,SQL
14385,job-employer-1009445282324,Java
14386,job-employer-1009445282324,Python
14387,job-employer-1009445282324,Oracle
14388,job-employer-1009445282324,SQL Server
14389,job-employer-1009434481412,SQL
14390,job-employer-1009434481412,sap
14391,job-employer-1009434481412,Python
14392,job-employer-1009434481412,Salesforce
14393,job-employer-1009434481412,Jira
14394,job-employer-1009434481412,Azure
14395,job-employer-1009434481412,Databricks
14396,job-employer-1009486898474,Cisco
14397,job-employer-1009431443944,sap
14398,job-employer-1009431443944,Netezza
14399,job-employer-1009431443944,DB2
14400,job-employer-1009431443944,Oracle
14401,job-employer-1009480229457,TypeScript
14402,job-employer-1009480229457,PHP
14403,job-employer-1009480229457,AWS
14404,job-employer-1009480229457,Nodejs
14405,job-employer-1009480229457,NestJS
14406,job-employer-1009012376761,SQL
14407,job-employer-1009012376761,Python
14408,job-employer-1009012376761,Google Analytics
14409,job-employer-1009012376761,JavaScript
14410,job-employer-1009012376761,Azure
14411,job-employer-1009490411725,SQL
14412,job-employer-1009490411725,DB2
14413,job-employer-1009490411725,Oracle
14414,job-employer-1009490411725,MySQL
14415,job-employer-1009490411725,SQL Server
14416,job-employer-1009490411725,SSIS
14417,job-employer-1009376933161,Confluence
14418,job-employer-1009376933161,Databricks
14419,job-employer-1008990682298,Office Suite
14420,job-employer-1008990682298,CVS
14421,job-employer-1008990682298,Railway
14422,job-employer-1009499853875,SQL
14423,job-employer-1009499853875,Python
14424,job-employer-1009499853875,Shiny
14425,job-employer-1009499853875,Qlik Sense
14426,job-employer-1009499853875,Dash
14427,job-employer-1009499853875,Git
14428,job-employer-1009499853875,R
14429,job-employer-1009499853875,Power BI
14430,job-employer-1009499853875,Azure
14431,job-employer-1009499775670,SQL
14432,job-employer-1009499775670,Python
14433,job-employer-1009499775670,PySpark
14434,job-employer-1009478205445,Python
14435,job-employer-1009478205445,PyTorch
14436,job-employer-1009478205445,OpenCV
14437,job-employer-1009478205445,Tensorflow
14438,job-employer-1009436574238,SQL
14439,job-employer-1009436574238,SQL Server
14440,job-employer-1009436574238,Power BI
14441,job-employer-1009436574238,SSIS
14442,job-employer-1009385068384,SQL
14443,job-employer-1009385068384,Kafka
14444,job-employer-1009498901547,Python
14445,job-employer-1009498901547,R
14446,job-employer-1009498901547,Excel
14447,job-employer-1009477095184,sap
14448,job-employer-1009477095184,Netezza
14449,job-employer-1009477095184,DB2
14450,job-employer-1009477095184,Oracle
14451,job-employer-1009496455062,Cisco
14452,job-employer-1009494506564,SQL
14453,job-employer-1009494506564,Spark
14454,job-employer-1009494506564,sap
14455,job-employer-1009494506564,HBase
14456,job-employer-1009494506564,MSSQL
14457,job-employer-1009494506564,Oracle
14458,job-employer-1009494506564,Power BI
14459,job-employer-1009494506564,Ray
14460,job-employer-1009494506564,SAS
14461,job-employer-1009494506564,Yarn
14462,job-employer-1009494506564,Teradata
14463,job-employer-1009494506564,Hadoop
14464,job-employer-1009494506564,Kafka
14465,job-employer-1009500860436,SQL
14466,job-employer-1009500860436,Golang
14467,job-employer-1009500860436,MongoDB
14468,job-employer-1009500860436,MySQL
14469,job-employer-1009478146973,SQL
14470,job-employer-1009478146973,Java
14471,job-employer-1009478146973,Python
14472,job-employer-1009478146973,Oracle
14473,job-employer-1009478146973,Teradata
14474,job-employer-1009478146973,Hadoop
14475,job-employer-1009485678000,SQL
14476,job-employer-1009485678000,Spark
14477,job-employer-1009485678000,Python
14478,job-employer-1009485678000,PyTorch
14479,job-employer-1009485678000,Tableau
14480,job-employer-1009485678000,Power BI
14481,job-employer-1009485678000,Hadoop
14482,job-employer-1009485678000,Tensorflow
14483,job-employer-1009485678000,Scikit
14484,job-employer-1009472401446,TypeScript
14485,job-employer-1009472401446,Angular
14486,job-employer-1009472401446,Docker
14487,job-employer-1009472401446,MongoDB
14488,job-employer-1009472401446,Kubernetes
14489,job-employer-1009472401446,AWS
14490,job-employer-1009472401446,Nodejs
14491,job-employer-1009472401446,NestJS
14492,job-employer-1009472401446,Nodejs
14493,job-employer-1009500613305,Python
14494,job-employer-1009500613305,Jupyter Notebook
14495,job-employer-1009500613305,NumPy
14496,job-employer-1009500613305,NLTK
14497,job-employer-1009500613305,Pandas
14498,job-employer-1009416965850,Python
14499,job-employer-1009416965850,Docker
14500,job-employer-1009416965850,GitHub
14501,job-employer-1009471593651,SQL
14502,job-employer-1009471593651,Python
14503,job-employer-1009471593651,Ruby
14504,job-employer-1009471593651,Git
14505,job-employer-1009485989177,SQL
14506,job-employer-1009485989177,Tableau
14507,job-employer-1009485989177,MySQL
14508,job-employer-1009485989177,SQL Server
14509,job-employer-1009492114825,SQL
14510,job-employer-1009492114825,Oracle
14511,job-employer-1009492114825,Teradata
14512,job-employer-1009492114825,Hadoop
14513,job-employer-1008990246939,SQL
14514,job-employer-1008990246939,CVS
14515,job-employer-1008990246939,Railway
14516,job-employer-1009349703512,Python
14517,job-employer-1009349703512,Scala
14518,job-employer-1009349703512,Azure
14519,job-employer-1009349703512,Hadoop
14520,job-employer-1009349703512,Databricks
14521,job-employer-1008994668699,SQL
14522,job-employer-1008994668699,Python
14523,job-employer-1008994668699,NumPy
14524,job-employer-1008994668699,Swift
14525,job-employer-1008994668699,DB2
14526,job-employer-1008994668699,Oracle
14527,job-employer-1008994668699,R
14528,job-employer-1008994668699,Pandas
14529,job-employer-1008994668699,SQL Server
14530,job-employer-1008994668699,Scikit
14531,job-employer-1009417311299,SQL
14532,job-employer-1009417311299,Python
14533,job-employer-1009417311299,HTML
14534,job-employer-1009417311299,Git
14535,job-employer-1009417311299,CSS
14536,job-employer-1009417311299,R
14537,job-employer-1009417311299,Power BI
14538,job-employer-1009417311299,Excel
14539,job-employer-1009066657394,SQL
14540,job-employer-1009066657394,Spark
14541,job-employer-1009066657394,Java
14542,job-employer-1009066657394,Python
14543,job-employer-1009066657394,C++
14544,job-employer-1009066657394,R
14545,job-employer-1009066657394,Hadoop
14546,job-employer-1009066657394,Airflow
14547,job-employer-1009066657394,PySpark
14548,job-employer-1009066657394,Kafka
14549,job-employer-1007788522712,SQL
14550,job-employer-1007788522712,Python
14551,job-employer-1009271471082,SQL
14552,job-employer-1009271471082,Spark
14553,job-employer-1009271471082,Java
14554,job-employer-1009271471082,Python
14555,job-employer-1009271471082,Docker
14556,job-employer-1009271471082,Scala
14557,job-employer-1009271471082,MSSQL
14558,job-employer-1009271471082,PostgreSQL
14559,job-employer-1009271471082,Kubernetes
14560,job-employer-1009271471082,MySQL
14561,job-employer-1009271471082,Hadoop
14562,job-employer-1009271471082,Kafka
14563,job-employer-1008344409227,C#
14564,job-employer-1008344409227,C++
14565,job-employer-1009488745838,Jira
14566,job-employer-1009498001984,Jira
14567,job-employer-1009461427906,SQL
14568,job-employer-1009461427906,Box
14569,job-employer-1009461427906,Max
14570,job-employer-1009461427906,AWS
14571,job-employer-1009461427906,DigitalOcean
14572,job-employer-1009461427906,Azure
14573,job-employer-1009461427906,Alibaba Cloud
14574,job-employer-1009485076229,C++
14575,job-employer-1009485076229,Assembly Language
14576,job-employer-1009469374042,SQL
14577,job-employer-1009469374042,Python
14578,job-employer-1009469374042,Tableau
14579,job-employer-1009469374042,R
14580,job-employer-1009469374042,Power BI
14581,job-employer-1008013615503,Java
14582,job-employer-1008013615503,Spring Boot
14583,job-employer-1008013615503,C#
14584,job-employer-1008013615503,Docker
14585,job-employer-1008013615503,PHP
14586,job-employer-1008013615503,Spring
14587,job-employer-1008013615503,MSSQL
14588,job-employer-1008013615503,PostgreSQL
14589,job-employer-1008013615503,MongoDB
14590,job-employer-1008013615503,Kubernetes
14591,job-employer-1008013615503,AWS
14592,job-employer-1008013615503,JavaScript
14593,job-employer-1008013615503,RESTful API
14594,job-employer-1008013615503,Excel
14595,job-employer-1008013615503,Nodejs
14596,job-employer-1008013615503,MySQL
14597,job-employer-1008013615503,Kafka
14598,job-employer-1009483240156,SQL
14599,job-employer-1009483240156,Python
14600,job-employer-1009483240156,Apache Hive
14601,job-employer-1009483240156,Tableau
14602,job-employer-1009483240156,HBase
14603,job-employer-1009483240156,SAS
14604,job-employer-1009483240156,Kafka
14605,job-employer-1009431644207,SQL
14606,job-employer-1009431644207,Golang
14607,job-employer-1009431644207,Java
14608,job-employer-1009431644207,Spring Boot
14609,job-employer-1009431644207,Spring
14610,job-employer-1009431644207,Git
14611,job-employer-1009431644207,RESTful API
14612,job-employer-1009431644207,Nodejs
14613,job-employer-1009431644207,MySQL
14614,job-employer-1009177018397,Java
14615,job-employer-1009177018397,Spring Boot
